Date,State,Confirmed,Predicted
2020/2/13,AZ,0,-1
2020/2/14,AZ,0,-1
2020/2/15,AZ,0,-1
2020/2/16,AZ,0,-1
2020/2/17,AZ,0,-1
2020/2/18,AZ,0,-1
2020/2/19,AZ,0,-1
2020/2/20,AZ,0,-1
2020/2/21,AZ,0,-1
2020/2/22,AZ,0,-1
2020/2/23,AZ,0,-1
2020/2/24,AZ,0,-1
2020/2/25,AZ,0,-1
2020/2/26,AZ,0,-1
2020/2/27,AZ,0,-1
2020/2/28,AZ,0,-1
2020/2/29,AZ,0,-1
2020/3/1,AZ,0,-1
2020/3/2,AZ,0,-1
2020/3/3,AZ,1,-1
2020/3/4,AZ,0,-1
2020/3/5,AZ,0,-1
2020/3/6,AZ,1,-1
2020/3/7,AZ,2,-1
2020/3/8,AZ,0,-1
2020/3/9,AZ,1,-1
2020/3/10,AZ,0,-1
2020/3/11,AZ,3,-1
2020/3/12,AZ,0,-1
2020/3/13,AZ,0,-1
2020/3/14,AZ,3,-1
2020/3/15,AZ,1,-1
2020/3/16,AZ,5,-1
2020/3/17,AZ,2,-1
2020/3/18,AZ,8,-1
2020/3/19,AZ,19,-1
2020/3/20,AZ,23,-1
2020/3/21,AZ,34,-1
2020/3/22,AZ,49,-1
2020/3/23,AZ,81,-1
2020/3/24,AZ,92,-1
2020/3/25,AZ,76,-1
2020/3/26,AZ,106,-1
2020/3/27,AZ,157,-1
2020/3/28,AZ,108,-1
2020/3/29,AZ,157,-1
2020/3/30,AZ,239,-1
2020/3/31,AZ,129,-1
2020/4/1,AZ,115,-1
2020/4/2,AZ,187,-1
2020/4/3,AZ,169,-1
2020/4/4,AZ,250,-1
2020/4/5,AZ,250,-1
2020/4/6,AZ,197,-1
2020/4/7,AZ,111,-1
2020/4/8,AZ,149,-1
2020/4/9,AZ,292,-1
2020/4/10,AZ,94,-1
2020/4/11,AZ,281,-1
2020/4/12,AZ,146,-1
2020/4/13,AZ,163,-1
2020/4/14,AZ,104,-1
2020/4/15,AZ,156,-1
2020/4/16,AZ,272,-1
2020/4/17,AZ,273,-1
2020/4/18,AZ,212,-1
2020/4/19,AZ,210,-1
2020/4/20,AZ,135,-1
2020/4/21,AZ,187,-1
2020/4/22,AZ,208,-1
2020/4/23,AZ,310,-1
2020/4/24,AZ,276,-1
2020/4/25,AZ,235,-1
2020/4/26,AZ,246,-1
2020/4/27,AZ,190,-1
2020/4/28,AZ,232,-1
2020/4/29,AZ,254,-1
2020/4/30,AZ,446,-1
2020/5/1,AZ,314,-1
2020/5/2,AZ,402,-1
2020/5/3,AZ,276,-1
2020/5/4,AZ,279,-1
2020/5/5,AZ,386,-1
2020/5/6,AZ,402,-1
2020/5/7,AZ,238,-1
2020/5/8,AZ,581,-1
2020/5/9,AZ,434,-1
2020/5/10,AZ,159,-1
2020/5/11,AZ,261,-1
2020/5/12,AZ,356,-1
2020/5/13,AZ,440,-1
2020/5/14,AZ,498,-1
2020/5/15,AZ,495,-1
2020/5/16,AZ,462,-1
2020/5/17,AZ,306,-1
2020/5/18,AZ,233,-1
2020/5/19,AZ,396,-1
2020/5/20,AZ,331,-1
2020/5/21,AZ,418,-1
2020/5/22,AZ,293,-1
2020/5/23,AZ,432,-1
2020/5/24,AZ,299,-1
2020/5/25,AZ,222,-1
2020/5/26,AZ,222,-1
2020/5/27,AZ,479,-1
2020/5/28,AZ,501,-1
2020/5/29,AZ,702,-1
2020/5/30,AZ,790,-1
2020/5/31,AZ,681,-1
2020/6/1,AZ,187,-1
2020/6/2,AZ,1127,-1
2020/6/3,AZ,995,-1
2020/6/4,AZ,573,-1
2020/6/5,AZ,1551,-1
2020/6/6,AZ,1148,-1
2020/6/7,AZ,1407,-1
2020/6/8,AZ,837,-1
2020/6/9,AZ,635,-1
2020/6/10,AZ,1585,-1
2020/6/11,AZ,1544,-1
2020/6/12,AZ,1642,-1
2020/6/13,AZ,1606,-1
2020/6/14,AZ,1180,-1
2020/6/15,AZ,1052,-1
2020/6/16,AZ,2293,-1
2020/6/17,AZ,1861,-1
2020/6/18,AZ,2572,-1
2020/6/19,AZ,3183,-1
2020/6/20,AZ,3284,-1
2020/6/21,AZ,2468,-1
2020/6/22,AZ,2101,-1
2020/6/23,AZ,3630,-1
2020/6/24,AZ,1810,-1
2020/6/25,AZ,3090,-1
2020/6/26,AZ,3379,-1
2020/6/27,AZ,3476,-1
2020/6/28,AZ,3809,-1
2020/6/29,AZ,641,-1
2020/6/30,AZ,4797,-1
2020/7/1,AZ,4753,-1
2020/7/2,AZ,3343,-1
2020/7/3,AZ,4399,-1
2020/7/4,AZ,2722,-1
2020/7/5,AZ,3510,-1
2020/7/6,AZ,3416,-1
2020/7/7,AZ,3617,-1
2020/7/8,AZ,3551,-1
2020/7/9,AZ,4073,-1
2020/7/10,AZ,4164,-1
2020/7/11,AZ,3044,-1
2020/7/12,AZ,2488,-1
2020/7/13,AZ,1438,-1
2020/7/14,AZ,4209,-1
2020/7/15,AZ,3285,-1
2020/7/16,AZ,3319,-1
2020/7/17,AZ,3845,-1
2020/7/18,AZ,2758,-1
2020/7/19,AZ,2311,-1
2020/7/20,AZ,1676,-1
2020/7/21,AZ,3410,-1
2020/7/22,AZ,1929,-1
2020/7/23,AZ,2370,-1
2020/7/24,AZ,3363,-1
2020/7/25,AZ,3663,-1
2020/7/26,AZ,1986,-1
2020/7/27,AZ,1877,-1
2020/7/28,AZ,2076,-1
2020/7/29,AZ,2367,-1
2020/7/30,AZ,2544,-1
2020/7/31,AZ,3203,-1
2020/8/1,AZ,2911,-1
2020/8/2,AZ,1454,-1
2020/8/3,AZ,1033,-1
2020/8/4,AZ,1031,-1
2020/8/5,AZ,1693,-1
2020/8/6,AZ,1514,-1
2020/8/7,AZ,1360,-1
2020/8/8,AZ,1122,-1
2020/8/9,AZ,860,-1
2020/8/10,AZ,548,-1
2020/8/11,AZ,1146,-1
2020/8/12,AZ,742,-1
2020/8/13,AZ,1328,-1
2020/8/14,AZ,960,-1
2020/8/15,AZ,860,-1
2020/8/16,AZ,884,-1
2020/8/17,AZ,473,-1
2020/8/18,AZ,904,-1
2020/8/19,AZ,637,-1
2020/8/20,AZ,737,-1
2020/8/21,AZ,620,-1
2020/8/22,AZ,984,-1
2020/8/23,AZ,208,-1
2020/8/24,AZ,304,-1
2020/8/25,AZ,872,-1
2020/8/26,AZ,202,-1
2020/8/27,AZ,677,-1
2020/8/28,AZ,522,-1
2020/8/29,AZ,623,-1
2020/8/30,AZ,378,-1
2020/8/31,AZ,171,-1
2020/9/1,AZ,509,-1
2020/9/2,AZ,523,-1
2020/9/3,AZ,1066,-1
2020/9/4,AZ,722,-1
2020/9/5,AZ,832,-1
2020/9/6,AZ,254,-1
2020/9/7,AZ,199,-1
2020/9/8,AZ,77,-1
2020/9/9,AZ,500,-1
2020/9/10,AZ,454,-1
2020/9/11,AZ,523,-1
2020/9/12,AZ,603,-1
2020/9/13,AZ,386,-1
2020/9/14,AZ,212,-1
2020/9/15,AZ,489,-1
2020/9/16,AZ,696,-1
2020/9/17,AZ,1752,-1
2020/9/18,AZ,2000,-1
2020/9/19,AZ,112,-1
2020/9/20,AZ,467,-1
2020/9/21,AZ,233,-1
2020/9/22,AZ,595,-1
2020/9/23,AZ,438,-1
2020/9/24,AZ,568,-1
2020/9/25,AZ,515,-1
2020/9/26,AZ,459,-1
2020/9/27,AZ,411,-1
2020/9/28,AZ,276,-1
2020/9/29,AZ,672,-1
2020/9/30,AZ,326,-1
2020/10/1,AZ,703,-1
2020/10/2,AZ,564,-1
2020/10/3,AZ,625,-1
2020/10/4,AZ,354,-1
2020/10/5,AZ,334,-1
2020/10/6,AZ,846,-1
2020/10/7,AZ,621,-1
2020/10/8,AZ,849,-1
2020/10/9,AZ,694,-1
2020/10/10,AZ,884,-1
2020/10/11,AZ,590,-1
2020/10/12,AZ,497,-1
2020/10/13,AZ,677,-1
2020/10/14,AZ,911,-1
2020/10/15,AZ,1088,-1
2020/10/16,AZ,760,-1
2020/10/17,AZ,904,-1
2020/10/18,AZ,737,-1
2020/10/19,AZ,784,-1
2020/10/20,AZ,1006,-1
2020/10/21,AZ,1009,-1
2020/10/22,AZ,966,-1
2020/10/23,AZ,996,-1
2020/10/24,AZ,988,-1
2020/10/25,AZ,1302,-1
2020/10/26,AZ,993,-1
2020/10/27,AZ,965,-1
2020/10/28,AZ,1101,-1
2020/10/29,AZ,1251,-1
2020/10/30,AZ,1589,-1
2020/10/31,AZ,1863,-1
2020/11/1,AZ,1522,-1
2020/11/2,AZ,809,-1
2020/11/3,AZ,1548,-1
2020/11/4,AZ,1012,-1
2020/11/5,AZ,1990,-1
2020/11/6,AZ,2118,-1
2020/11/7,AZ,2423,-1
2020/11/8,AZ,1915,-1
2020/11/9,AZ,1347,1895
2020/11/10,AZ,2799,1949
2020/11/11,AZ,1750,1993
2020/11/12,AZ,1449,2049
2020/11/13,AZ,3952,2140
2020/11/14,AZ,2804,2260
2020/11/15,AZ,2123,2340
2020/11/16,AZ,1656,2447
2020/11/17,AZ,4105,2573
2020/11/18,AZ,3270,2712
2020/11/19,AZ,4253,2843
2020/11/20,AZ,4073,2957
2020/11/21,AZ,4117,3052
2020/11/22,AZ,2701,3057
2020/11/23,AZ,3490,3250
2020/11/24,AZ,4755,3451
2020/11/25,AZ,3784,3600
2020/11/26,AZ,2599,3667
2020/11/27,AZ,4369,3698
2020/11/28,AZ,-1,3599
2020/11/29,AZ,-1,3436
2020/2/1,CA,0,-1
2020/2/2,CA,3,-1
2020/2/3,CA,0,-1
2020/2/4,CA,0,-1
2020/2/5,CA,0,-1
2020/2/6,CA,0,-1
2020/2/7,CA,0,-1
2020/2/8,CA,0,-1
2020/2/9,CA,0,-1
2020/2/10,CA,1,-1
2020/2/11,CA,0,-1
2020/2/12,CA,0,-1
2020/2/13,CA,0,-1
2020/2/14,CA,0,-1
2020/2/15,CA,0,-1
2020/2/16,CA,0,-1
2020/2/17,CA,0,-1
2020/2/18,CA,0,-1
2020/2/19,CA,0,-1
2020/2/20,CA,1,-1
2020/2/21,CA,1,-1
2020/2/22,CA,0,-1
2020/2/23,CA,0,-1
2020/2/24,CA,2,-1
2020/2/25,CA,0,-1
2020/2/26,CA,15,-1
2020/2/27,CA,0,-1
2020/2/28,CA,1,-1
2020/2/29,CA,1,-1
2020/3/1,CA,5,-1
2020/3/2,CA,5,-1
2020/3/3,CA,7,-1
2020/3/4,CA,10,-1
2020/3/5,CA,12,-1
2020/3/6,CA,14,-1
2020/3/7,CA,19,-1
2020/3/8,CA,12,-1
2020/3/9,CA,60,-1
2020/3/10,CA,7,-1
2020/3/11,CA,23,-1
2020/3/12,CA,50,-1
2020/3/13,CA,68,-1
2020/3/14,CA,61,-1
2020/3/15,CA,97,-1
2020/3/16,CA,110,-1
2020/3/17,CA,144,-1
2020/3/18,CA,161,-1
2020/3/19,CA,174,-1
2020/3/20,CA,216,-1
2020/3/21,CA,261,-1
2020/3/22,CA,307,-1
2020/3/23,CA,389,-1
2020/3/24,CA,404,-1
2020/3/25,CA,539,-1
2020/3/26,CA,877,-1
2020/3/27,CA,855,-1
2020/3/28,CA,651,-1
2020/3/29,CA,755,-1
2020/3/30,CA,1100,-1
2020/3/31,CA,1162,-1
2020/4/1,CA,1274,-1
2020/4/2,CA,1333,-1
2020/4/3,CA,1379,-1
2020/4/4,CA,1227,-1
2020/4/5,CA,1406,-1
2020/4/6,CA,1159,-1
2020/4/7,CA,1179,-1
2020/4/8,CA,1503,-1
2020/4/9,CA,1148,-1
2020/4/10,CA,1175,-1
2020/4/11,CA,1055,-1
2020/4/12,CA,902,-1
2020/4/13,CA,1011,-1
2020/4/14,CA,1424,-1
2020/4/15,CA,1349,-1
2020/4/16,CA,1035,-1
2020/4/17,CA,1256,-1
2020/4/18,CA,1431,-1
2020/4/19,CA,715,-1
2020/4/20,CA,2318,-1
2020/4/21,CA,1982,-1
2020/4/22,CA,1729,-1
2020/4/23,CA,1961,-1
2020/4/24,CA,1834,-1
2020/4/25,CA,1222,-1
2020/4/26,CA,1101,-1
2020/4/27,CA,1517,-1
2020/4/28,CA,1362,-1
2020/4/29,CA,2334,-1
2020/4/30,CA,1566,-1
2020/5/1,CA,1848,-1
2020/5/2,CA,1435,-1
2020/5/3,CA,1319,-1
2020/5/4,CA,1261,-1
2020/5/5,CA,2515,-1
2020/5/6,CA,1939,-1
2020/5/7,CA,1694,-1
2020/5/8,CA,2135,-1
2020/5/9,CA,2208,-1
2020/5/10,CA,1227,-1
2020/5/11,CA,1463,-1
2020/5/12,CA,1636,-1
2020/5/13,CA,2068,-1
2020/5/14,CA,1729,-1
2020/5/15,CA,2068,-1
2020/5/16,CA,1918,-1
2020/5/17,CA,1433,-1
2020/5/18,CA,1577,-1
2020/5/19,CA,2038,-1
2020/5/20,CA,2144,-1
2020/5/21,CA,2363,-1
2020/5/22,CA,2313,-1
2020/5/23,CA,2014,-1
2020/5/24,CA,1928,-1
2020/5/25,CA,2274,-1
2020/5/26,CA,2907,-1
2020/5/27,CA,1949,-1
2020/5/28,CA,2198,-1
2020/5/29,CA,2972,-1
2020/5/30,CA,3057,-1
2020/5/31,CA,3014,-1
2020/6/1,CA,2529,-1
2020/6/2,CA,2438,-1
2020/6/3,CA,2326,-1
2020/6/4,CA,2510,-1
2020/6/5,CA,3593,-1
2020/6/6,CA,2637,-1
2020/6/7,CA,2850,-1
2020/6/8,CA,2290,-1
2020/6/9,CA,2958,-1
2020/6/10,CA,2894,-1
2020/6/11,CA,3570,-1
2020/6/12,CA,3576,-1
2020/6/13,CA,3149,-1
2020/6/14,CA,2519,-1
2020/6/15,CA,2709,-1
2020/6/16,CA,3469,-1
2020/6/17,CA,4250,-1
2020/6/18,CA,3754,-1
2020/6/19,CA,3708,-1
2020/6/20,CA,4011,-1
2020/6/21,CA,3953,-1
2020/6/22,CA,5813,-1
2020/6/23,CA,6419,-1
2020/6/24,CA,4850,-1
2020/6/25,CA,5524,-1
2020/6/26,CA,5614,-1
2020/6/27,CA,4426,-1
2020/6/28,CA,5502,-1
2020/6/29,CA,7040,-1
2020/6/30,CA,8158,-1
2020/7/1,CA,7611,-1
2020/7/2,CA,8434,-1
2020/7/3,CA,8100,-1
2020/7/4,CA,8878,-1
2020/7/5,CA,6411,-1
2020/7/6,CA,6282,-1
2020/7/7,CA,9897,-1
2020/7/8,CA,8538,-1
2020/7/9,CA,7212,-1
2020/7/10,CA,7989,-1
2020/7/11,CA,8525,-1
2020/7/12,CA,7646,-1
2020/7/13,CA,8530,-1
2020/7/14,CA,10387,-1
2020/7/15,CA,8904,-1
2020/7/16,CA,9264,-1
2020/7/17,CA,10161,-1
2020/7/18,CA,8272,-1
2020/7/19,CA,8266,-1
2020/7/20,CA,8735,-1
2020/7/21,CA,10171,-1
2020/7/22,CA,12162,-1
2020/7/23,CA,10647,-1
2020/7/24,CA,9921,-1
2020/7/25,CA,10231,-1
2020/7/26,CA,6011,-1
2020/7/27,CA,7765,-1
2020/7/28,CA,7848,-1
2020/7/29,CA,11088,-1
2020/7/30,CA,8230,-1
2020/7/31,CA,8004,-1
2020/8/1,CA,7234,-1
2020/8/2,CA,6430,-1
2020/8/3,CA,6298,-1
2020/8/4,CA,5023,-1
2020/8/5,CA,5518,-1
2020/8/6,CA,8237,-1
2020/8/7,CA,7129,-1
2020/8/8,CA,8016,-1
2020/8/9,CA,7086,-1
2020/8/10,CA,11023,-1
2020/8/11,CA,11811,-1
2020/8/12,CA,9019,-1
2020/8/13,CA,8115,-1
2020/8/14,CA,10031,-1
2020/8/15,CA,8738,-1
2020/8/16,CA,6527,-1
2020/8/17,CA,6483,-1
2020/8/18,CA,5508,-1
2020/8/19,CA,6243,-1
2020/8/20,CA,6659,-1
2020/8/21,CA,6590,-1
2020/8/22,CA,5334,-1
2020/8/23,CA,4619,-1
2020/8/24,CA,6292,-1
2020/8/25,CA,6084,-1
2020/8/26,CA,5292,-1
2020/8/27,CA,5350,-1
2020/8/28,CA,5427,-1
2020/8/29,CA,4110,-1
2020/8/30,CA,4090,-1
2020/8/31,CA,5952,-1
2020/9/1,CA,4087,-1
2020/9/2,CA,5407,-1
2020/9/3,CA,5363,-1
2020/9/4,CA,5293,-1
2020/9/5,CA,4382,-1
2020/9/6,CA,3160,-1
2020/9/7,CA,2456,-1
2020/9/8,CA,3424,-1
2020/9/9,CA,3083,-1
2020/9/10,CA,3821,-1
2020/9/11,CA,4108,-1
2020/9/12,CA,3456,-1
2020/9/13,CA,2808,-1
2020/9/14,CA,3673,-1
2020/9/15,CA,2855,-1
2020/9/16,CA,3401,-1
2020/9/17,CA,3626,-1
2020/9/18,CA,4492,-1
2020/9/19,CA,3640,-1
2020/9/20,CA,3001,-1
2020/9/21,CA,4140,-1
2020/9/22,CA,2860,-1
2020/9/23,CA,3273,-1
2020/9/24,CA,3321,-1
2020/9/25,CA,4062,-1
2020/9/26,CA,3481,-1
2020/9/27,CA,2484,-1
2020/9/28,CA,3098,-1
2020/9/29,CA,3143,-1
2020/9/30,CA,3186,-1
2020/10/1,CA,3181,-1
2020/10/2,CA,4058,-1
2020/10/3,CA,3130,-1
2020/10/4,CA,3141,-1
2020/10/5,CA,3085,-1
2020/10/6,CA,2602,-1
2020/10/7,CA,3410,-1
2020/10/8,CA,3652,-1
2020/10/9,CA,3844,-1
2020/10/10,CA,3074,-1
2020/10/11,CA,2774,-1
2020/10/12,CA,2883,-1
2020/10/13,CA,3655,-1
2020/10/14,CA,3480,-1
2020/10/15,CA,3286,-1
2020/10/16,CA,3721,-1
2020/10/17,CA,2156,-1
2020/10/18,CA,2137,-1
2020/10/19,CA,4271,-1
2020/10/20,CA,4428,-1
2020/10/21,CA,3060,-1
2020/10/22,CA,6271,-1
2020/10/23,CA,5901,-1
2020/10/24,CA,4319,-1
2020/10/25,CA,2700,-1
2020/10/26,CA,4355,-1
2020/10/27,CA,4928,-1
2020/10/28,CA,4053,-1
2020/10/29,CA,4213,-1
2020/10/30,CA,4933,-1
2020/10/31,CA,3422,-1
2020/11/1,CA,3635,-1
2020/11/2,CA,5258,-1
2020/11/3,CA,5242,-1
2020/11/4,CA,5241,-1
2020/11/5,CA,6260,-1
2020/11/6,CA,6713,-1
2020/11/7,CA,5204,-1
2020/11/8,CA,6043,-1
2020/11/9,CA,6754,6973
2020/11/10,CA,8743,7237
2020/11/11,CA,5157,7488
2020/11/12,CA,9689,7722
2020/11/13,CA,9865,7950
2020/11/14,CA,7964,8181
2020/11/15,CA,8965,8400
2020/11/16,CA,11379,8698
2020/11/17,CA,10736,8902
2020/11/18,CA,11421,9171
2020/11/19,CA,13157,9466
2020/11/20,CA,13727,9796
2020/11/21,CA,13443,10103
2020/11/22,CA,8808,10345
2020/11/23,CA,17694,10467
2020/11/24,CA,16659,10637
2020/11/25,CA,14144,10901
2020/11/26,CA,8988,11200
2020/11/27,CA,16934,11488
2020/11/28,CA,-1,11769
2020/11/29,CA,-1,12000
2020/2/1,CO,0,-1
2020/2/2,CO,0,-1
2020/2/3,CO,0,-1
2020/2/4,CO,0,-1
2020/2/5,CO,0,-1
2020/2/6,CO,0,-1
2020/2/7,CO,0,-1
2020/2/8,CO,0,-1
2020/2/9,CO,0,-1
2020/2/10,CO,0,-1
2020/2/11,CO,0,-1
2020/2/12,CO,0,-1
2020/2/13,CO,0,-1
2020/2/14,CO,0,-1
2020/2/15,CO,0,-1
2020/2/16,CO,0,-1
2020/2/17,CO,0,-1
2020/2/18,CO,0,-1
2020/2/19,CO,0,-1
2020/2/20,CO,0,-1
2020/2/21,CO,0,-1
2020/2/22,CO,0,-1
2020/2/23,CO,0,-1
2020/2/24,CO,0,-1
2020/2/25,CO,0,-1
2020/2/26,CO,0,-1
2020/2/27,CO,0,-1
2020/2/28,CO,0,-1
2020/2/29,CO,0,-1
2020/3/1,CO,0,-1
2020/3/2,CO,0,-1
2020/3/3,CO,0,-1
2020/3/4,CO,0,-1
2020/3/5,CO,2,-1
2020/3/6,CO,6,-1
2020/3/7,CO,0,-1
2020/3/8,CO,0,-1
2020/3/9,CO,4,-1
2020/3/10,CO,5,-1
2020/3/11,CO,17,-1
2020/3/12,CO,15,-1
2020/3/13,CO,29,-1
2020/3/14,CO,25,-1
2020/3/15,CO,33,-1
2020/3/16,CO,25,-1
2020/3/17,CO,22,-1
2020/3/18,CO,33,-1
2020/3/19,CO,62,-1
2020/3/20,CO,86,-1
2020/3/21,CO,111,-1
2020/3/22,CO,116,-1
2020/3/23,CO,130,-1
2020/3/24,CO,191,-1
2020/3/25,CO,174,-1
2020/3/26,CO,346,-1
2020/3/27,CO,303,-1
2020/3/28,CO,326,-1
2020/3/29,CO,254,-1
2020/3/30,CO,313,-1
2020/3/31,CO,362,-1
2020/4/1,CO,356,-1
2020/4/2,CO,382,-1
2020/4/3,CO,454,-1
2020/4/4,CO,392,-1
2020/4/5,CO,376,-1
2020/4/6,CO,222,-1
2020/4/7,CO,257,-1
2020/4/8,CO,226,-1
2020/4/9,CO,547,-1
2020/4/10,CO,308,-1
2020/4/11,CO,383,-1
2020/4/12,CO,410,-1
2020/4/13,CO,388,-1
2020/4/14,CO,250,-1
2020/4/15,CO,339,-1
2020/4/16,CO,395,-1
2020/4/17,CO,372,-1
2020/4/18,CO,386,-1
2020/4/19,CO,297,-1
2020/4/20,CO,376,-1
2020/4/21,CO,341,-1
2020/4/22,CO,431,-1
2020/4/23,CO,384,-1
2020/4/24,CO,993,-1
2020/4/25,CO,712,-1
2020/4/26,CO,473,-1
2020/4/27,CO,364,-1
2020/4/28,CO,435,-1
2020/4/29,CO,441,-1
2020/4/30,CO,527,-1
2020/5/1,CO,454,-1
2020/5/2,CO,457,-1
2020/5/3,CO,409,-1
2020/5/4,CO,272,-1
2020/5/5,CO,457,-1
2020/5/6,CO,464,-1
2020/5/7,CO,544,-1
2020/5/8,CO,455,-1
2020/5/9,CO,548,-1
2020/5/10,CO,328,-1
2020/5/11,CO,198,-1
2020/5/12,CO,310,-1
2020/5/13,CO,339,-1
2020/5/14,CO,371,-1
2020/5/15,CO,394,-1
2020/5/16,CO,397,-1
2020/5/17,CO,305,-1
2020/5/18,CO,265,-1
2020/5/19,CO,280,-1
2020/5/20,CO,315,-1
2020/5/21,CO,392,-1
2020/5/22,CO,295,-1
2020/5/23,CO,476,-1
2020/5/24,CO,208,-1
2020/5/25,CO,116,-1
2020/5/26,CO,297,-1
2020/5/27,CO,222,-1
2020/5/28,CO,341,-1
2020/5/29,CO,486,-1
2020/5/30,CO,482,-1
2020/5/31,CO,280,-1
2020/6/1,CO,199,-1
2020/6/2,CO,211,-1
2020/6/3,CO,272,-1
2020/6/4,CO,300,-1
2020/6/5,CO,255,-1
2020/6/6,CO,233,-1
2020/6/7,CO,153,-1
2020/6/8,CO,182,-1
2020/6/9,CO,164,-1
2020/6/10,CO,151,-1
2020/6/11,CO,148,-1
2020/6/12,CO,175,-1
2020/6/13,CO,195,-1
2020/6/14,CO,113,-1
2020/6/15,CO,169,-1
2020/6/16,CO,143,-1
2020/6/17,CO,231,-1
2020/6/18,CO,228,-1
2020/6/19,CO,286,-1
2020/6/20,CO,162,-1
2020/6/21,CO,190,-1
2020/6/22,CO,165,-1
2020/6/23,CO,188,-1
2020/6/24,CO,262,-1
2020/6/25,CO,324,-1
2020/6/26,CO,317,-1
2020/6/27,CO,226,-1
2020/6/28,CO,284,-1
2020/6/29,CO,205,-1
2020/6/30,CO,203,-1
2020/7/1,CO,314,-1
2020/7/2,CO,323,-1
2020/7/3,CO,272,-1
2020/7/4,CO,293,-1
2020/7/5,CO,200,-1
2020/7/6,CO,216,-1
2020/7/7,CO,401,-1
2020/7/8,CO,468,-1
2020/7/9,CO,419,-1
2020/7/10,CO,606,-1
2020/7/11,CO,423,-1
2020/7/12,CO,300,-1
2020/7/13,CO,370,-1
2020/7/14,CO,458,-1
2020/7/15,CO,479,-1
2020/7/16,CO,577,-1
2020/7/17,CO,592,-1
2020/7/18,CO,402,-1
2020/7/19,CO,371,-1
2020/7/20,CO,467,-1
2020/7/21,CO,503,-1
2020/7/22,CO,595,-1
2020/7/23,CO,662,-1
2020/7/24,CO,689,-1
2020/7/25,CO,749,-1
2020/7/26,CO,517,-1
2020/7/27,CO,359,-1
2020/7/28,CO,697,-1
2020/7/29,CO,465,-1
2020/7/30,CO,453,-1
2020/7/31,CO,610,-1
2020/8/1,CO,409,-1
2020/8/2,CO,442,-1
2020/8/3,CO,320,-1
2020/8/4,CO,373,-1
2020/8/5,CO,651,-1
2020/8/6,CO,490,-1
2020/8/7,CO,448,-1
2020/8/8,CO,410,-1
2020/8/9,CO,308,-1
2020/8/10,CO,305,-1
2020/8/11,CO,383,-1
2020/8/12,CO,360,-1
2020/8/13,CO,395,-1
2020/8/14,CO,345,-1
2020/8/15,CO,281,-1
2020/8/16,CO,320,-1
2020/8/17,CO,203,-1
2020/8/18,CO,283,-1
2020/8/19,CO,269,-1
2020/8/20,CO,342,-1
2020/8/21,CO,373,-1
2020/8/22,CO,281,-1
2020/8/23,CO,502,-1
2020/8/24,CO,259,-1
2020/8/25,CO,476,-1
2020/8/26,CO,170,-1
2020/8/27,CO,360,-1
2020/8/28,CO,452,-1
2020/8/29,CO,168,-1
2020/8/30,CO,189,-1
2020/8/31,CO,282,-1
2020/9/1,CO,321,-1
2020/9/2,CO,274,-1
2020/9/3,CO,288,-1
2020/9/4,CO,341,-1
2020/9/5,CO,341,-1
2020/9/6,CO,264,-1
2020/9/7,CO,197,-1
2020/9/8,CO,180,-1
2020/9/9,CO,288,-1
2020/9/10,CO,285,-1
2020/9/11,CO,305,-1
2020/9/12,CO,430,-1
2020/9/13,CO,330,-1
2020/9/14,CO,391,-1
2020/9/15,CO,543,-1
2020/9/16,CO,493,-1
2020/9/17,CO,545,-1
2020/9/18,CO,664,-1
2020/9/19,CO,417,-1
2020/9/20,CO,554,-1
2020/9/21,CO,688,-1
2020/9/22,CO,616,-1
2020/9/23,CO,634,-1
2020/9/24,CO,559,-1
2020/9/25,CO,761,-1
2020/9/26,CO,467,-1
2020/9/27,CO,499,-1
2020/9/28,CO,495,-1
2020/9/29,CO,491,-1
2020/9/30,CO,632,-1
2020/10/1,CO,633,-1
2020/10/2,CO,731,-1
2020/10/3,CO,475,-1
2020/10/4,CO,460,-1
2020/10/5,CO,640,-1
2020/10/6,CO,506,-1
2020/10/7,CO,875,-1
2020/10/8,CO,776,-1
2020/10/9,CO,882,-1
2020/10/10,CO,979,-1
2020/10/11,CO,705,-1
2020/10/12,CO,747,-1
2020/10/13,CO,915,-1
2020/10/14,CO,791,-1
2020/10/15,CO,1238,-1
2020/10/16,CO,1269,-1
2020/10/17,CO,1092,-1
2020/10/18,CO,999,-1
2020/10/19,CO,924,-1
2020/10/20,CO,1239,-1
2020/10/21,CO,1279,-1
2020/10/22,CO,1394,-1
2020/10/23,CO,1428,-1
2020/10/24,CO,1922,-1
2020/10/25,CO,1753,-1
2020/10/26,CO,1944,-1
2020/10/27,CO,1425,-1
2020/10/28,CO,1503,-1
2020/10/29,CO,2051,-1
2020/10/30,CO,2262,-1
2020/10/31,CO,2917,-1
2020/11/1,CO,2796,-1
2020/11/2,CO,2181,-1
2020/11/3,CO,2543,-1
2020/11/4,CO,2992,-1
2020/11/5,CO,3814,-1
2020/11/6,CO,3227,-1
2020/11/7,CO,3214,-1
2020/11/8,CO,3259,-1
2020/11/9,CO,3877,3492
2020/11/10,CO,3499,3637
2020/11/11,CO,4307,3807
2020/11/12,CO,5709,4011
2020/11/13,CO,6499,4228
2020/11/14,CO,4698,4476
2020/11/15,CO,3949,4722
2020/11/16,CO,4482,4959
2020/11/17,CO,4330,5216
2020/11/18,CO,5004,5474
2020/11/19,CO,6036,5726
